plan_id,carrier,plan_name,monthly_fee,data_gb,is_unlimited,voice_min,sms_count,qos_speed,category,benefits
LG헬로모바일_LTE_47,LG헬로모바일,데이터 더주는 11GB,34930,60.0,1,999,999,3Mbps,LTE,"가입사은품 3만원, 헬로모바일 결합시, 추가 데이터 20GB 증정, 구글 AI프로+도미노피자 할인쿠폰, 프레딧 쿠폰 2만원(5천원*4개월), 평점 4.7"
LG헬로모바일_LTE_48,LG헬로모바일,데이터 더주는 일5GB,40650,150.0,1,999,999,5Mbps,LTE,"가입사은품 3만원, 헬로모바일 결합시, 추가 데이터 20GB 증정, 구글 AI프로+도미노피자 할인쿠폰, 프레딧 쿠폰 2만원(5천원*4개월), 평점 4.7"
LG헬로모바일_LTE_49,LG헬로모바일,쿠폰팩 데이터 더주는 유심 일5GB,43050,150.0,1,999,999,5Mbps,LTE,"가입사은품 3만원, 헬로모바일 결합시, 추가 데이터 20GB 증정, 쿠폰팩 24개월(5천원*24개월) 제공, 구글 AI프로+도미노피자 할인쿠폰, 프레딧 쿠폰 2만원(5천원*4개월), 평점 4.7"
LG헬로모바일_LTE_50,LG헬로모바일,쿠폰팩 데이터 더주는 유심 11GB,37330,60.0,1,999,999,3Mbps,LTE,"가입사은품 3만원, 헬로모바일 결합시, 추가 데이터 20GB 증정, 쿠폰팩 24개월(5천원*24개월) 제공, 구글 AI프로+도미노피자 할인쿠폰, 프레딧 쿠폰 2만원(5천원*4개월), 평점 4.7"
인스모바일_LTE_42,인스모바일,[평생할인]인스 유심 올프리 6GB+,14300,6.0,1,999,999,1Mbps,LTE,평점 4.4
스마텔_LTE_123,스마텔,후후 스마일 (200분/3GB+),13200,3.0,1,200,100,1Mbps,LTE,평점 4.2
KT_5G_22,KT,요고 44,44000,40.0,1,999,999,1Mbps,5G,평점 3.9
찬스모바일_LTE_28,찬스모바일,실속50분 10GB,550,10.0,1,50,50,무제한,LTE,"정상가 7,700원, 할인 6개월, 평점 4.5"
이야기모바일_LTE_78,이야기모바일,내맘대로S(350+4GB),100,4.0,1,350,100,무제한,LTE,"정상가 11,000원, 할인 4개월, 네이버페이 5,000원, 평점 4.5"
이야기모바일_5G_25,이야기모바일,이야기 300분+7GB(5G),9900,7.0,1,300,50,무제한,5G,"네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_79,이야기모바일,이야기 라이트 6GB+,22000,6.0,1,999,999,1Mbps,LTE,"네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_80,이야기모바일,내맘대로(200분+6GB)(5G),14300,6.0,1,200,200,무제한,LTE,"네이버페이 5,000원, 평점 4.5"
모나_LTE_20,모나,[모요only] 모나400분8G,1980,8.0,1,400,200,무제한,LTE,"정상가 30,800원, 할인 10개월,  NFC 유심 무료 제공, 4대 편의점 최대 10.1%적립, 평점 4.4"
티플러스_LTE_157,티플러스,티플 완전마음껏6G＋,16500,6.0,1,999,999,1Mbps,LTE,평점 4.3
아이즈모바일_LTE_174,아이즈모바일,[K]톨(500분/3GB),5100,3.0,1,500,100,무제한,LTE,"3대 마트 상품권 2만원 증정, 평점 4.2"
아이즈모바일_LTE_175,아이즈모바일,[S]톨(500분/3GB),5100,3.0,1,500,100,무제한,LTE,평점 4.2
티플러스_5G_21,티플러스,5G 티플 12GB(12GB/300분),7000,12.0,1,300,100,무제한,5G,"정상가 18,700원, 할인 4개월, 평점 4.3"
티플러스_5G_22,티플러스,5G 통화안심 6GB,4900,6.0,1,999,100,무제한,5G,"정상가 14,300원, 할인 4개월, 평점 4.3"
모빙_5G_34,모빙,5G 쏙쏙 500분20GB,16500,20.0,1,500,500,무제한,5G,평점 4.3
티플러스_LTE_158,티플러스,데이터안심 5GB＋(100분),6600,5.0,1,100,100,400Kbps,LTE,"정상가 13,200원, 할인 7개월, 평점 4.3"
티플러스_LTE_159,티플러스,The 데이터마음껏 3GB＋(200분),17600,3.0,1,200,100,1Mbps,LTE,평점 4.3
모빙_LTE_140,모빙,[S] 데이터 1GB+,10900,1.0,1,999,100,400Kbps,LTE,"정상가 19,700원, 할인 24개월, 평점 4.3"
아이즈모바일_LTE_176,아이즈모바일,[L]벤티(200분/8GB),7500,8.0,1,200,100,무제한,LTE,"정상가 19,600원, 할인 24개월, 평점 4.2"
모빙_LTE_141,모빙,실속 매일 30분3GB,4400,3.0,1,900,100,무제한,LTE,평점 4.3
고고모바일_LTE_55,고고모바일,데이터무제한 100분/100건,6160,0.0,1,100,100,400Kbps,LTE,"3대 마트 상품권 2만원, KT유심&배송비 무료, 원스토리 3,000P 쿠폰 , 평점 4.2"
찬스모바일_LTE_29,찬스모바일,[CHM] 알찬 실속 데이터7G,1100,7.0,1,250,100,무제한,LTE,"정상가 12,100원, 할인 6개월, 유심/배송비 무료, 평점 4.5"
리브모바일_LTE_48,리브모바일,LTE 든든 7GB,16500,7.0,1,999,999,무제한,LTE,"정상가 20,900원, 할인 12개월, 평점 4.3"
아이즈모바일_LTE_177,아이즈모바일,[S]벤티(200분/8GB),7800,8.0,1,200,100,무제한,LTE,"3대 마트 상품권 2만원 증정, 평점 4.2"
아이즈모바일_LTE_178,아이즈모바일,[K]벤티(200분/8GB),8160,8.0,1,200,100,무제한,LTE,"3대 마트 상품권 2만원 증정, 평점 4.2"
티플러스_5G_23,티플러스,5G 가성비플러스(3GB/350분),1900,3.0,1,350,100,무제한,5G,"정상가 7,700원, 할인 6개월, 평점 4.3"
모빙_LTE_142,모빙,쏙쏙 매일30분3GB,7700,3.0,1,900,100,무제한,LTE,평점 4.3
SKT_5G_26,SKT,0 청년 다이렉트 42,42000,36.0,1,999,999,1Mbps,5G,"티빙 광고형 스탠다드 제공 (6개월), 네이버웹툰 쿠키 30개 (6개월), CGV 영화관람권 50% 할인 (월 1장), 네이버페이 월 2만 원 x 3개월, eSIM 수수료 비용 무료, 로밍 50% 할인, 커피 전문점 50% 할인 (월 1잔), USIM 수수료 비용 무료, 평점 5"
찬스모바일_LTE_30,찬스모바일,실속데이터 250분 10GB,2200,10.0,1,250,100,무제한,LTE,"정상가 14,300원, 할인 6개월, 유심/배송비 무료, 평점 4.5"
스마텔_LTE_124,스마텔,스위트 300분 15GB+(밀리의서재),14000,15.0,1,300,300,1Mbps,LTE,"정상가 34,100원, 할인 7개월, 평점 4.2"
이야기모바일_5G_26,이야기모바일,5G 이야기 무한 11GB,31500,11.0,1,999,999,400Kbps,5G,"정상가 34,100원, 할인 7개월, 네이버페이 5,000원, 평점 4.5"
인스모바일_LTE_43,인스모바일,데이터 안심 250분+2.5GB+(USIM),6600,2.5,1,250,250,1Mbps,LTE,"정상가 17,600원, 할인 6개월, 평점 4.4"
스마텔_LTE_125,스마텔,USIM스마트 심플(200분+4GB),4500,4.0,1,200,100,무제한,LTE,"정상가 14,000원, 할인 12개월, 평점 4.2"
모빙_LTE_143,모빙,실속 200분4GB,3300,4.0,1,200,100,무제한,LTE,"정상가 16,000원, 할인 24개월, 평점 4.3"
스마텔_LTE_126,스마텔,USIM스마트 심플(100분+1.5GB),1900,1.5,1,100,100,무제한,LTE,"정상가 5,500원, 할인 6개월, 평점 4.2"
스마텔_LTE_127,스마텔,USIM 심플 (100분+2.2GB),1900,2.2,1,100,100,무제한,LTE,"정상가 4,400원, 할인 6개월, 평점 4.2"
스마텔_LTE_128,스마텔,USIM 심플 (200분 + 1.5GB),1900,1.5,1,200,100,무제한,LTE,"정상가 4,400원, 할인 6개월, 평점 4.2"
아이즈모바일_LTE_179,아이즈모바일,[L]벤티(200분/9GB),8970,9.0,1,200,100,무제한,LTE,"정상가 21,400원, 할인 24개월, 평점 4.2"
아이즈모바일_LTE_180,아이즈모바일,[L]벤티(300분/9GB),9000,9.0,1,300,100,무제한,LTE,"정상가 22,200원, 할인 24개월, 평점 4.2"
스마텔_LTE_129,스마텔,후후 심플 (100분 + 2.2GB),2230,2.2,1,100,100,무제한,LTE,"정상가 4,730원, 할인 6개월, 평점 4.2"
스마텔_LTE_130,스마텔,후후 심플 (200분 + 1.5GB),2230,1.5,1,200,100,무제한,LTE,"정상가 4,730원, 할인 6개월, 평점 4.2"
마블링_LTE_10,마블링,마블링 스탠다드 2.5GB+1Mbps,13200,2.5,1,250,250,1Mbps,LTE,"정상가 15,900원, 할인 6개월, 평점 4.3"
LG헬로모바일_LTE_51,LG헬로모바일,슬림 안심 유심 2.5GB 250분,13200,2.5,1,250,250,1Mbps,LTE,"가입사은품 3만원, 구글 AI프로+도미노피자 할인쿠폰, 프레딧 쿠폰 2만원(5천원*4개월), 평점 4.7"
고고모바일_LTE_56,고고모바일,LTE200분/4GB-데이터소진후 자동차단,11000,4.0,1,200,200,무제한,LTE,"3대 마트 상품권 2만원, KT유심&배송비 무료, 원스토리 3,000P 쿠폰 , 평점 4.2"
LG헬로모바일_5G_10,LG헬로모바일,5G 유심 통화 맘편히 9GB,14500,9.0,1,999,999,무제한,5G,"가입사은품 3만원, 구글 AI프로+도미노피자 할인쿠폰, 프레딧 쿠폰 2만원(5천원*4개월), 평점 4.7"
LG헬로모바일_LTE_52,LG헬로모바일,보편 유심 3.5GB 150분,8500,3.5,1,150,100,무제한,LTE,"가입사은품 3만원, 구글 AI프로+도미노피자 할인쿠폰, 프레딧 쿠폰 2만원(5천원*4개월), 평점 4.7"
LG헬로모바일_LTE_53,LG헬로모바일,보편 안심 유심 3GB 200분,12500,3.0,1,200,100,400Kbps,LTE,"가입사은품 3만원, 구글 AI프로+도미노피자 할인쿠폰, 프레딧 쿠폰 2만원(5천원*4개월), 평점 4.7"
이야기모바일_LTE_81,이야기모바일,[모요only] 내맘대로 (200분+1GB),6050,1.0,1,200,50,무제한,LTE,"네이버페이 5,000원, 평점 4.5"
모빙_LTE_144,모빙,실속 250분5GB,4400,5.0,1,250,250,무제한,LTE,평점 4.3
찬스모바일_5G_08,찬스모바일,5G 음성기본 9GB+1Mbps,22550,9.0,1,999,999,1Mbps,5G,"정상가 38,500원, 할인 7개월, 유심/배송비 무료, 평점 4.5"
모빙_LTE_145,모빙,[L] 300분9GB,7000,9.0,1,300,100,무제한,LTE,평점 4.3
아이즈모바일_LTE_181,아이즈모바일,[S]톨(300분/2GB),3900,2.0,1,300,100,무제한,LTE,평점 4.2
에이모바일_5G_15,에이모바일,A 5G 라이트,23100,9.0,1,999,999,1Mbps,5G,"정상가 38,500원, 할인 7개월, 평점 4.2"
인스모바일_5G_06,인스모바일,인스 유심 스피드(5G) 9GB+,25250,9.0,1,999,999,1Mbps,5G,"정상가 43,400원, 할인 7개월, 평점 4.4"
스마텔_LTE_131,스마텔,스마일플러스(100분+1.5GB),1600,1.5,1,100,100,무제한,LTE,"정상가 6,000원, 할인 5개월, 평점 4.2"
스마텔_LTE_132,스마텔,스마일 플러스 (100분 + 2.2GB),2200,2.2,1,100,100,무제한,LTE,"정상가 4,400원, 할인 5개월, 평점 4.2"
스마텔_LTE_133,스마텔,스마일플러스(200분+1.5GB),2200,1.5,1,200,100,무제한,LTE,"정상가 4,400원, 할인 5개월, 평점 4.2"
아이즈모바일_LTE_182,아이즈모바일,[K]톨(300분/2GB),4450,2.0,1,300,100,무제한,LTE,"3대 마트 상품권 2만원 증정, 평점 4.2"
스마텔_LTE_134,스마텔,[모요only] CU 스위트 무제한 100GB+,21000,100.0,1,9997,999,5Mbps,LTE,"정상가 46,200원, 할인 7개월, 평점 4.2"
KG모바일_LTE_42,KG모바일,[일반] 평생 반값 할인 (3GB/300분),6600,3.0,1,300,0,무제한,LTE,"일반 유심/배송비 무료, 유독 쿠폰(구글 AI Pro,도미노피자 할인), 평점 4.6"
KG모바일_LTE_43,KG모바일,[일반] 평생 반값 할인 (1.5GB/100분),4400,1.5,1,100,0,무제한,LTE,"일반 유심/배송비 무료, 유독 쿠폰(구글 AI Pro,도미노피자 할인), 평점 4.6"
이지모바일_LTE_70,이지모바일,이지 데이터 4.5GB,1650,4.5,1,350,100,무제한,LTE,"정상가 15,400원, 할인 6개월, 일반유심/배송비 무료, 평점 4.3"
인스모바일_LTE_44,인스모바일,실속 200분+3GB(USIM),1100,3.0,1,200,50,무제한,LTE,"정상가 16,500원, 할인 6개월, 평점 4.4"
인스모바일_LTE_45,인스모바일,실속 150분+3GB(USIM),1100,3.0,1,150,50,무제한,LTE,"정상가 15,400원, 할인 6개월, 평점 4.4"
인스모바일_LTE_46,인스모바일,실속 150분+2GB(USIM),1100,2.0,1,150,50,무제한,LTE,"정상가 11,000원, 할인 6개월, 평점 4.4"
인스모바일_LTE_47,인스모바일,[평생할인]인스 유심 음성 120분+1.5GB,2870,1.5,1,120,100,무제한,LTE,평점 4.4
티플러스_LTE_160,티플러스,데이터통화안심 10GB+,12900,10.0,1,999,100,400Kbps,LTE,"정상가 22,000원, 할인 7개월, 3대 마트 상품권 2만원 증정, 평점 4.3"
찬스모바일_LTE_31,찬스모바일,찬스12 300분 15GB+,22000,15.0,1,300,100,3Mbps,LTE,"정상가 35,200원, 할인 12개월, 유심/배송비 무료, 평점 4.5"
찬스모바일_LTE_32,찬스모바일,음성 100분 2.5GB+,3960,2.5,1,100,100,1Mbps,LTE,"정상가 13,200원, 할인 6개월, 유심/배송비 무료, 평점 4.5"
스마텔_LTE_135,스마텔,USIM스마트 심플(100분+3.5GB),3300,3.5,1,100,100,무제한,LTE,"정상가 10,500원, 할인 12개월, 평점 4.2"
이야기모바일_LTE_82,이야기모바일,이야기 라이트S 300분 15GB+,29150,15.0,1,300,300,1Mbps,LTE,"네이버페이 5,000원, 평점 4.5"
시월모바일_5G_04,시월모바일,시월5G 무제한 31GB+1Mbps,27900,31.0,1,300,300,1Mbps,5G,"정상가 40,000원, 할인 7개월, 평점 4.5"
이야기모바일_5G_27,이야기모바일,5G 함께이야기해S (500분+50GB),37400,50.0,1,500,200,무제한,5G,"정상가 49,500원, 할인 12개월, 네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_83,이야기모바일,함께이야기해S(100분+20GB),15400,20.0,1,100,200,무제한,LTE,"정상가 23,100원, 할인 12개월, 네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_84,이야기모바일,함께이야기해S(100분+30GB),23100,30.0,1,100,300,무제한,LTE,"정상가 31,900원, 할인 12개월, 네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_85,이야기모바일,함께이야기해S(200분+30GB),23500,30.0,1,200,300,무제한,LTE,"정상가 32,450원, 할인 12개월, 네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_86,이야기모바일,함께이야기해S(100분+15GB),12100,15.0,1,100,150,무제한,LTE,"정상가 19,250원, 할인 12개월, 네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_87,이야기모바일,함께이야기해S(300분+30GB),24200,30.0,1,300,300,무제한,LTE,"정상가 33,000원, 할인 12개월, 네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_88,이야기모바일,함께이야기해S(200분+20GB),16500,20.0,1,200,200,무제한,LTE,"정상가 23,650원, 할인 12개월, 네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_89,이야기모바일,함께이야기해S(300분+15GB),13200,15.0,1,300,150,무제한,LTE,"정상가 20,350원, 할인 12개월, 네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_90,이야기모바일,함께이야기해S(500분+30GB),31900,30.0,1,500,300,무제한,LTE,"정상가 34,100원, 할인 12개월, 네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_91,이야기모바일,함께이야기해S(1000분+30GB),33000,30.0,1,1000,300,무제한,LTE,"정상가 38,500원, 할인 12개월, 네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_92,이야기모바일,함께이야기해S(500분+20GB),22500,20.0,1,500,200,무제한,LTE,"정상가 25,300원, 할인 12개월, 네이버페이 5,000원, 평점 4.5"
이야기모바일_5G_28,이야기모바일,이야기 300분+9GB(5G),11000,9.0,1,300,50,무제한,5G,"네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_93,이야기모바일,함께이야기해S(1000분+10GB),14300,10.0,1,1000,100,무제한,LTE,"정상가 19,800원, 할인 12개월, 네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_94,이야기모바일,내맘대로S(200+5GB),7700,5.0,1,200,200,무제한,LTE,"정상가 9,900원, 할인 12개월, 네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_95,이야기모바일,이야기 라이트S 100분 20GB+,30800,20.0,1,100,100,1Mbps,LTE,"네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_96,이야기모바일,이야기 라이트S 100분 15GB+,26400,15.0,1,100,100,1Mbps,LTE,"네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_97,이야기모바일,이야기 라이트S 100분 11GB+,23650,11.0,1,100,100,1Mbps,LTE,"네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_98,이야기모바일,이야기 라이트S 100분 7GB+,19800,7.0,1,100,100,1Mbps,LTE,"네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_99,이야기모바일,내맘대로S(500+500MB),7700,0.5,1,500,500,무제한,LTE,"정상가 11,000원, 할인 12개월, 네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_100,이야기모바일,안심무약정1+700MB,11110,0.7,1,100,100,무제한,LTE,"네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_101,이야기모바일,이야기 라이트 250분2.5GB+,13200,2.5,1,250,250,1Mbps,LTE,"네이버페이 5,000원, 평점 4.5"
이야기모바일_5G_29,이야기모바일,5G 이야기 라이트 9GB+,28600,9.0,1,999,999,1Mbps,5G,"정상가 40,700원, 할인 7개월, 네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_102,이야기모바일,이야기 9GB 350분,5500,9.0,1,350,100,무제한,LTE,"정상가 14,300원, 할인 6개월, 네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_103,이야기모바일,내맘대로 (100분+3.5GB),6600,3.5,1,100,0,무제한,LTE,"네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_104,이야기모바일,[모요only] 내맘대로 (300분+1GB),6600,1.0,1,300,50,무제한,LTE,"네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_105,이야기모바일,이야기 라이트 3.5GB+,31900,3.5,1,999,999,1Mbps,LTE,"네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_106,이야기모바일,내맘대로 차단형 (200분+1GB),11000,1.0,1,200,50,무제한,LTE,"네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_107,이야기모바일,내맘대로 차단형 (100분+500MB),6930,0.5,1,100,50,무제한,LTE,"네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_108,이야기모바일,내맘대로 차단형 (200분+500MB),8580,0.5,1,200,50,무제한,LTE,"네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_109,이야기모바일,내맘대로 차단형 (100분+0MB),4750,0.0,1,100,50,무제한,LTE,"네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_110,이야기모바일,내맘대로 차단형 (200분+0MB),6950,0.0,1,200,50,무제한,LTE,"네이버페이 5,000원, 평점 4.5"
이야기모바일_LTE_111,이야기모바일,내맘대로 차단형 (300분+0MB),8800,0.0,1,300,50,무제한,LTE,"네이버페이 5,000원, 평점 4.5"
아이즈모바일_LTE_183,아이즈모바일,[K]벤티(200분/9GB),8640,9.0,1,200,100,무제한,LTE,"3대 마트 상품권 2만원 증정, 평점 4.2"
위너스텔_5G_01,위너스텔,5G 가성비,7700,2.0,1,50,50,무제한,5G,평점 4.7
위너스텔_LTE_05,위너스텔,[KT]WELL 250분+600MB,4400,0.6,1,250,50,무제한,LTE,평점 4.7
아이즈모바일_LTE_184,아이즈모바일,[S]벤티(200분/9GB),8750,9.0,1,200,100,무제한,LTE,평점 4.2
모빙_LTE_146,모빙,실속 250분10GB,7000,10.0,1,250,100,무제한,LTE,평점 4.3
아이즈모바일_LTE_185,아이즈모바일,[K]벤티(300분/9GB),9000,9.0,1,300,100,무제한,LTE,"3대 마트 상품권 2만원 증정, 평점 4.2"
아이즈모바일_LTE_186,아이즈모바일,[S]벤티(300분/9GB),9000,9.0,1,300,100,무제한,LTE,평점 4.2
핀다이렉트_5G_06,핀다이렉트,[L] 핀다이렉트Z Speed,35000,95.0,1,999,999,1Mbps,5G,"정상가 55,000원, 할인 7개월, 평점 4.2"
티플러스_LTE_161,티플러스,데이터안심 10GB＋(100분),9900,10.0,1,100,100,400Kbps,LTE,"정상가 19,250원, 할인 7개월, 평점 4.3"
모빙_LTE_147,모빙,[L] 400분4GB,4200,4.0,1,400,100,무제한,LTE,평점 4.3
스마텔_LTE_136,스마텔,후후 플러스 (100분+2.2GB),2530,2.2,1,100,100,무제한,LTE,"정상가 4,730원, 할인 5개월, 평점 4.2"
모빙_LTE_148,모빙,[S] 300분4GB,4800,4.0,1,300,300,무제한,LTE,평점 4.3
모빙_LTE_149,모빙,쏙쏙 250분(5GB),6300,5.0,1,250,250,무제한,LTE,평점 4.3
스마텔_LTE_137,스마텔,후후 플러스 (100분+1.5GB),1930,1.5,1,100,100,무제한,LTE,"정상가 6,330원, 할인 5개월, 평점 4.2"
모빙_LTE_150,모빙,쏙쏙 매일30분5GB,7700,5.0,1,900,100,무제한,LTE,평점 4.3
스마텔_LTE_138,스마텔,후후 플러스 (200분+1.5GB),2530,1.5,1,200,100,무제한,LTE,"정상가 4,730원, 할인 5개월, 평점 4.2"
아이즈모바일_LTE_187,아이즈모바일,[S]그란데(1000분/4GB),7600,4.0,1,1000,100,무제한,LTE,평점 4.2
아이즈모바일_LTE_188,아이즈모바일,보이스안심요금제(100분/4GB),9000,4.0,1,100,50,무제한,LTE,평점 4.2
아이즈모바일_LTE_189,아이즈모바일,보이스안심요금제(100분/4GB),9000,4.0,1,100,50,무제한,LTE,"3대 마트 상품권 2만원 증정, 평점 4.2"
아이즈모바일_LTE_190,아이즈모바일,보이스안심요금제(200분/5GB),12000,5.0,1,200,50,무제한,LTE,평점 4.2
아이즈모바일_LTE_191,아이즈모바일,보이스안심요금제(200분/5GB),12000,5.0,1,200,50,무제한,LTE,"3대 마트 상품권 2만원 증정, 평점 4.2"
아이즈모바일_LTE_192,아이즈모바일,아이즈팡팡(300분/2G),4900,2.0,1,300,100,무제한,LTE,평점 4.2
모빙_LTE_151,모빙,쏙쏙 80분2.2GB,5500,2.2,1,80,50,무제한,LTE,평점 4.3
리브모바일_5G_18,리브모바일,5G 든든 8GB,20500,8.0,1,999,999,무제한,5G,"정상가 24,900원, 할인 12개월, 평점 4.3"
아이즈모바일_LTE_193,아이즈모바일,보이스안심요금제(100분/3GB),8000,3.0,1,100,50,무제한,LTE,평점 4.2
아이즈모바일_LTE_194,아이즈모바일,보이스안심요금제(100분/3GB),8000,3.0,1,100,50,무제한,LTE,평점 4.2
모빙_LTE_152,모빙,쏙쏙 90분1.5GB,4400,1.5,1,90,30,무제한,LTE,평점 4.3
모빙_LTE_153,모빙,[K] 50분1.2GB,3960,1.2,1,50,50,무제한,LTE,"정상가 8,800원, 할인 6개월, 평점 4.3"
아이즈모바일_LTE_195,아이즈모바일,아이즈팡팡(300분/1.5G),5500,1.5,1,300,100,무제한,LTE,평점 4.2
아이즈모바일_5G_04,아이즈모바일,[S]5G 데이터11GB+,40700,11.0,1,999,999,400Kbps,5G,"SOLO결합 데이터 20GB 지급, 평점 4.2"
아이즈모바일_LTE_196,아이즈모바일,[S]글로벌로밍(500분/5GB),18700,5.0,1,500,100,무제한,LTE,"해외 130개국 로밍걱정 끝, 평점 4.2"
모빙_LTE_154,모빙,[S] 200분3GB+,12100,3.0,1,200,200,1Mbps,LTE,"정상가 16,500원, 할인 24개월, 평점 4.3"
모빙_LTE_155,모빙,[S] 데이터 3GB+,13800,3.0,1,999,100,400Kbps,LTE,"정상가 23,300원, 할인 24개월, 평점 4.3"
아이즈모바일_LTE_197,아이즈모바일,보이스안심요금제(500분/2GB),10000,2.0,1,500,50,무제한,LTE,평점 4.2
아이즈모바일_LTE_198,아이즈모바일,보이스안심요금제(500분/2GB),10000,2.0,1,500,50,무제한,LTE,평점 4.2
스노우맨_LTE_28,스노우맨,모두무한데이터11G+(요기요),55000,11.0,1,999,999,3Mbps,LTE,평점 4
스노우맨_LTE_29,스노우맨,모두무한데이터11G+(배달의민족),55000,11.0,1,999,999,3Mbps,LTE,평점 4
아이즈모바일_LTE_199,아이즈모바일,보이스안심요금제(500분/1GB),9000,1.0,1,500,50,무제한,LTE,평점 4.2
아이즈모바일_LTE_200,아이즈모바일,보이스안심요금제(500분/1GB),9000,1.0,1,500,50,무제한,LTE,평점 4.2
스노우맨_LTE_30,스노우맨,스노우맨 베이직,27390,1.4,1,999,999,1Mbps,LTE,평점 4
스노우맨_LTE_31,스노우맨,LTE데이터선택1G,27390,1.0,1,999,999,무제한,LTE,평점 4
SKT_5G_27,SKT,다이렉트5G 34,34000,11.0,1,999,999,400Kbps,5G,"티빙 광고형 스탠다드 제공 (6개월), 네이버웹툰 쿠키 30개 (6개월), 네이버페이 월 2만 원 x 3개월, eSIM 수수료 비용 무료, USIM 수수료 비용 무료, 평점 5"
KG모바일_LTE_44,KG모바일,"[모빌카드 스페셜] 통화, 데이터 마음대로 Pro",17050,150.0,1,999,999,5Mbps,LTE,"정상가 47,300원, 할인 7개월, 네이버페이 10,000원, 유독 쿠폰(구글 AI Pro,도미노피자 할인), 일반 유심/배송비 무료, 평점 4.6"
KG모바일_LTE_45,KG모바일,[모빌카드 스페셜] 데이터 마음대로 (15GB+/300분),14080,15.0,1,300,300,3Mbps,LTE,"정상가 35,200원, 할인 7개월, 네이버페이 5,000원, 유독 쿠폰(구글 AI Pro,도미노피자 할인), 일반 유심/배송비 무료, 평점 4.6"
프리티_LTE_01,프리티,데이터안심4.5G+,110,4.5,1,999,999,1Mbps,LTE,"정상가 20,900원, 할인 7개월, 평점 4.3"
프리티_LTE_02,프리티,음성기본데이터10G,110,10.0,1,999,999,무제한,LTE,"정상가 15,400원, 할인 7개월, 평점 4.3"
프리티_LTE_03,프리티,프리티데이터팡팡100G+,17030,100.0,1,999,999,5Mbps,LTE,"정상가 53,000원, 할인 7개월, 평점 4.3"
프리티_LTE_04,프리티,데이터100G(밀리의서재)+,17050,100.0,1,999,999,5Mbps,LTE,"정상가 55,000원, 할인 7개월, 평점 4.3"
프리티_LTE_05,프리티,데이터100G(CU 멤버십)+,17050,100.0,1,999,999,5Mbps,LTE,"정상가 55,000원, 할인 7개월, 평점 4.3"
프리티_LTE_06,프리티,올리브영 100G+,17050,100.0,1,999,999,5Mbps,LTE,"정상가 55,000원, 할인 7개월, 평점 4.3"
프리티_LTE_07,프리티,다이소 100G+,17050,100.0,1,999,999,5Mbps,LTE,"정상가 55,000원, 할인 7개월, 평점 4.3"
프리티_LTE_08,프리티,CGV 1+1쿠폰 100G+,17050,100.0,1,999,999,5Mbps,LTE,"정상가 60,500원, 할인 7개월, 평점 4.3"
프리티_LTE_09,프리티,CGV 1+1 100G+,17050,100.0,1,999,999,5Mbps,LTE,"정상가 66,000원, 할인 7개월, 평점 4.3"
프리티_LTE_10,프리티,후후 안전통화생활 100G+,17710,100.0,1,999,999,5Mbps,LTE,"정상가 53,790원, 할인 7개월, 평점 4.3"
프리티_LTE_11,프리티,NH프리덤100G+5M,18700,100.0,1,999,999,5Mbps,LTE,"정상가 55,000원, 할인 7개월, 평점 4.3"
프리티_LTE_12,프리티,USIM데이터11G(밀리의서재)+,14080,60.0,1,999,999,3Mbps,LTE,"정상가 44,990원, 할인 7개월, 평점 4.3"
프리티_LTE_13,프리티,보이스피싱 안심보상11G+,14080,60.0,1,999,999,3Mbps,LTE,"정상가 44,990원, 할인 7개월, 평점 4.3"
